actual value,predicted value
2.000000000000000000e+02,1.959151306152343750e+02
1.990000000000000000e+02,1.925370864868164062e+02
1.980000000000000000e+02,1.936926422119140625e+02
1.970000000000000000e+02,1.920015945434570312e+02
1.960000000000000000e+02,1.899384918212890625e+02
1.950000000000000000e+02,1.976272354125976562e+02
1.940000000000000000e+02,1.855881195068359375e+02
1.930000000000000000e+02,1.827428054809570312e+02
1.920000000000000000e+02,1.764960708618164062e+02
1.910000000000000000e+02,1.751141204833984375e+02
1.900000000000000000e+02,1.837718048095703125e+02
1.890000000000000000e+02,1.826069793701171875e+02
1.880000000000000000e+02,1.834351577758789062e+02
1.870000000000000000e+02,1.871617050170898438e+02
1.860000000000000000e+02,1.962693557739257812e+02
1.850000000000000000e+02,1.669966812133789062e+02
1.840000000000000000e+02,1.631535720825195312e+02
1.830000000000000000e+02,1.818974456787109375e+02
1.820000000000000000e+02,1.637761535644531250e+02
1.810000000000000000e+02,1.601178131103515625e+02
1.800000000000000000e+02,1.593753280639648438e+02
1.790000000000000000e+02,1.676825332641601562e+02
1.780000000000000000e+02,1.768934173583984375e+02
1.770000000000000000e+02,1.647789993286132812e+02
1.760000000000000000e+02,1.722345581054687500e+02
1.750000000000000000e+02,1.714591369628906250e+02
1.740000000000000000e+02,1.585302658081054688e+02
1.730000000000000000e+02,1.490327072143554688e+02
1.720000000000000000e+02,1.690526046752929688e+02
1.710000000000000000e+02,1.562069778442382812e+02
1.700000000000000000e+02,1.712599639892578125e+02
1.690000000000000000e+02,1.440068817138671875e+02
1.680000000000000000e+02,1.468253173828125000e+02
1.670000000000000000e+02,1.464979400634765625e+02
1.660000000000000000e+02,1.480571746826171875e+02
1.650000000000000000e+02,1.581540756225585938e+02
1.640000000000000000e+02,1.383297653198242188e+02
1.630000000000000000e+02,1.290903701782226562e+02
1.620000000000000000e+02,1.438494415283203125e+02
1.610000000000000000e+02,1.344107055664062500e+02
1.600000000000000000e+02,1.469463729858398438e+02
1.590000000000000000e+02,1.357771759033203125e+02
1.580000000000000000e+02,1.518634185791015625e+02
1.570000000000000000e+02,1.496404113769531250e+02
1.560000000000000000e+02,1.496680603027343750e+02
1.550000000000000000e+02,1.317295455932617188e+02
1.540000000000000000e+02,1.415703277587890625e+02
1.530000000000000000e+02,1.283681945800781250e+02
1.520000000000000000e+02,1.428975524902343750e+02
1.510000000000000000e+02,1.311074829101562500e+02
1.500000000000000000e+02,1.396570053100585938e+02
1.490000000000000000e+02,1.455744247436523438e+02
1.480000000000000000e+02,1.350738601684570312e+02
1.470000000000000000e+02,1.414247283935546875e+02
1.460000000000000000e+02,1.334186248779296875e+02
1.450000000000000000e+02,1.199369964599609375e+02
1.440000000000000000e+02,1.047977066040039062e+02
1.430000000000000000e+02,1.164642486572265625e+02
1.420000000000000000e+02,1.249395446777343750e+02
1.410000000000000000e+02,1.266877212524414062e+02
1.400000000000000000e+02,1.311187820434570312e+02
1.390000000000000000e+02,1.193247604370117188e+02
1.380000000000000000e+02,1.353202896118164062e+02
1.370000000000000000e+02,1.277561950683593750e+02
1.360000000000000000e+02,1.284937667846679688e+02
1.350000000000000000e+02,1.322096405029296875e+02
1.340000000000000000e+02,1.286961135864257812e+02
1.330000000000000000e+02,1.413188323974609375e+02
1.320000000000000000e+02,1.154969024658203125e+02
1.310000000000000000e+02,1.225108108520507812e+02
1.300000000000000000e+02,1.123992691040039062e+02
1.290000000000000000e+02,1.253783340454101562e+02
1.280000000000000000e+02,1.178433456420898438e+02
1.270000000000000000e+02,1.193855209350585938e+02
1.260000000000000000e+02,1.088105010986328125e+02
1.250000000000000000e+02,1.276255569458007812e+02
1.240000000000000000e+02,1.247264785766601562e+02
1.230000000000000000e+02,1.202626419067382812e+02
1.220000000000000000e+02,1.145224761962890625e+02
1.210000000000000000e+02,1.157429275512695312e+02
1.200000000000000000e+02,1.150625076293945312e+02
1.190000000000000000e+02,1.016303100585937500e+02
1.180000000000000000e+02,1.188490447998046875e+02
1.170000000000000000e+02,9.708618164062500000e+01
1.160000000000000000e+02,1.018612289428710938e+02
1.150000000000000000e+02,9.423545074462890625e+01
1.140000000000000000e+02,1.234636459350585938e+02
1.130000000000000000e+02,1.120905761718750000e+02
1.120000000000000000e+02,1.195891647338867188e+02
1.110000000000000000e+02,1.039072647094726562e+02
1.100000000000000000e+02,1.176742248535156250e+02
1.090000000000000000e+02,1.037148132324218750e+02
1.080000000000000000e+02,9.950791168212890625e+01
1.070000000000000000e+02,9.380949401855468750e+01
1.060000000000000000e+02,9.209255218505859375e+01
1.050000000000000000e+02,8.925579071044921875e+01
1.040000000000000000e+02,8.705715179443359375e+01
1.030000000000000000e+02,8.506731414794921875e+01
1.020000000000000000e+02,9.548339843750000000e+01
1.010000000000000000e+02,9.509049987792968750e+01
1.000000000000000000e+02,1.025642776489257812e+02
9.900000000000000000e+01,9.651194000244140625e+01
9.800000000000000000e+01,8.041284179687500000e+01
9.700000000000000000e+01,9.783007812500000000e+01
9.600000000000000000e+01,8.391617584228515625e+01
9.500000000000000000e+01,8.763845825195312500e+01
9.400000000000000000e+01,9.753682708740234375e+01
9.300000000000000000e+01,9.242683410644531250e+01
9.200000000000000000e+01,8.581437683105468750e+01
9.100000000000000000e+01,8.764564514160156250e+01
9.000000000000000000e+01,7.738048553466796875e+01
8.900000000000000000e+01,9.241294097900390625e+01
8.800000000000000000e+01,8.227250671386718750e+01
8.700000000000000000e+01,9.579367828369140625e+01
8.600000000000000000e+01,6.776709747314453125e+01
8.500000000000000000e+01,8.421401214599609375e+01
8.400000000000000000e+01,7.534547424316406250e+01
8.300000000000000000e+01,8.182926177978515625e+01
8.200000000000000000e+01,7.918070220947265625e+01
8.100000000000000000e+01,9.962432098388671875e+01
8.000000000000000000e+01,8.645156097412109375e+01
7.900000000000000000e+01,7.899407958984375000e+01
7.800000000000000000e+01,7.077681732177734375e+01
7.700000000000000000e+01,5.144089508056640625e+01
7.600000000000000000e+01,6.464203643798828125e+01
7.500000000000000000e+01,7.821057891845703125e+01
7.400000000000000000e+01,7.566728973388671875e+01
7.300000000000000000e+01,8.901064300537109375e+01
7.200000000000000000e+01,6.889684295654296875e+01
7.100000000000000000e+01,7.016339111328125000e+01
7.000000000000000000e+01,8.516697692871093750e+01
6.900000000000000000e+01,7.273318481445312500e+01
6.800000000000000000e+01,7.349077606201171875e+01
6.700000000000000000e+01,6.669557952880859375e+01
6.600000000000000000e+01,5.584924316406250000e+01
6.500000000000000000e+01,7.205114746093750000e+01
6.400000000000000000e+01,9.493574523925781250e+01
6.300000000000000000e+01,5.908094787597656250e+01
6.200000000000000000e+01,5.935167694091796875e+01
6.100000000000000000e+01,6.734250640869140625e+01
6.000000000000000000e+01,5.292404174804687500e+01
5.900000000000000000e+01,7.043277740478515625e+01
5.800000000000000000e+01,5.703900909423828125e+01
5.700000000000000000e+01,5.959825134277343750e+01
5.600000000000000000e+01,5.913116455078125000e+01
5.500000000000000000e+01,3.665214538574218750e+01
5.400000000000000000e+01,5.143943786621093750e+01
5.300000000000000000e+01,6.035049438476562500e+01
5.200000000000000000e+01,4.456894683837890625e+01
5.100000000000000000e+01,5.934540557861328125e+01
5.000000000000000000e+01,5.569422149658203125e+01
4.900000000000000000e+01,5.051793670654296875e+01
4.800000000000000000e+01,5.252348327636718750e+01
4.700000000000000000e+01,6.177265930175781250e+01
4.600000000000000000e+01,4.853726196289062500e+01
4.500000000000000000e+01,4.227655029296875000e+01
4.400000000000000000e+01,4.598676300048828125e+01
4.300000000000000000e+01,4.454496002197265625e+01
4.200000000000000000e+01,2.653150939941406250e+01
4.100000000000000000e+01,5.069243621826171875e+01
4.000000000000000000e+01,3.696368408203125000e+01
3.900000000000000000e+01,3.438590240478515625e+01
3.800000000000000000e+01,4.005329132080078125e+01
3.700000000000000000e+01,2.556203460693359375e+01
3.600000000000000000e+01,3.680713653564453125e+01
3.500000000000000000e+01,2.922422027587890625e+01
3.400000000000000000e+01,2.833052825927734375e+01
3.300000000000000000e+01,2.611821746826171875e+01
3.200000000000000000e+01,2.825287628173828125e+01
3.100000000000000000e+01,1.406598663330078125e+01
3.000000000000000000e+01,3.371446990966796875e+01
2.900000000000000000e+01,1.622527313232421875e+01
2.800000000000000000e+01,4.997460174560546875e+01
2.700000000000000000e+01,2.658838653564453125e+01
2.600000000000000000e+01,2.357572937011718750e+01
2.500000000000000000e+01,1.783795166015625000e+01
2.400000000000000000e+01,1.959754180908203125e+01
2.300000000000000000e+01,2.423275756835937500e+01
2.200000000000000000e+01,2.060295867919921875e+01
2.100000000000000000e+01,9.271331787109375000e+00
2.000000000000000000e+01,1.683989715576171875e+01
1.900000000000000000e+01,1.443572998046875000e+01
1.800000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,1.439299011230468750e+01
1.500000000000000000e+01,1.845845031738281250e+01
1.400000000000000000e+01,1.105168914794921875e+01
1.300000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,1.371215820312500000e+00
1.100000000000000000e+01,2.102495574951171875e+01
1.000000000000000000e+01,2.048558807373046875e+01
9.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,2.244561767578125000e+01
5.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.818260192871093750e+00
2.160000000000000000e+02,2.344060287475585938e+02
2.150000000000000000e+02,2.469294662475585938e+02
2.140000000000000000e+02,2.190093231201171875e+02
2.130000000000000000e+02,2.510036849975585938e+02
2.120000000000000000e+02,2.017157897949218750e+02
2.110000000000000000e+02,2.119932861328125000e+02
2.100000000000000000e+02,2.112720870971679688e+02
2.090000000000000000e+02,2.044500503540039062e+02
2.080000000000000000e+02,2.062924804687500000e+02
2.070000000000000000e+02,2.006541748046875000e+02
2.060000000000000000e+02,1.950973205566406250e+02
2.050000000000000000e+02,2.020560455322265625e+02
2.040000000000000000e+02,1.928809204101562500e+02
2.030000000000000000e+02,2.003647460937500000e+02
2.020000000000000000e+02,1.906230163574218750e+02
2.010000000000000000e+02,2.108586044311523438e+02
2.000000000000000000e+02,1.708895111083984375e+02
1.990000000000000000e+02,1.977292556762695312e+02
1.980000000000000000e+02,2.039668197631835938e+02
1.970000000000000000e+02,1.861065139770507812e+02
1.960000000000000000e+02,1.998098907470703125e+02
1.950000000000000000e+02,1.794555664062500000e+02
1.940000000000000000e+02,1.785264968872070312e+02
1.930000000000000000e+02,1.998137435913085938e+02
1.920000000000000000e+02,1.890638809204101562e+02
1.910000000000000000e+02,1.967331161499023438e+02
1.900000000000000000e+02,1.818604354858398438e+02
1.890000000000000000e+02,1.978198699951171875e+02
1.880000000000000000e+02,1.948431320190429688e+02
1.870000000000000000e+02,1.751173782348632812e+02
1.860000000000000000e+02,1.756137695312500000e+02
1.850000000000000000e+02,2.029589691162109375e+02
1.840000000000000000e+02,1.848997802734375000e+02
1.830000000000000000e+02,1.958194427490234375e+02
1.820000000000000000e+02,1.767505187988281250e+02
1.810000000000000000e+02,1.658979339599609375e+02
1.800000000000000000e+02,1.674906539916992188e+02
1.790000000000000000e+02,1.861700973510742188e+02
1.780000000000000000e+02,1.706869812011718750e+02
1.770000000000000000e+02,1.799143676757812500e+02
1.760000000000000000e+02,1.716175842285156250e+02
1.750000000000000000e+02,1.516727294921875000e+02
1.740000000000000000e+02,1.738754730224609375e+02
1.730000000000000000e+02,1.726352844238281250e+02
1.720000000000000000e+02,1.733629074096679688e+02
1.710000000000000000e+02,1.742273864746093750e+02
1.700000000000000000e+02,1.814176712036132812e+02
1.690000000000000000e+02,1.712547531127929688e+02
1.680000000000000000e+02,1.597595520019531250e+02
1.670000000000000000e+02,1.693508605957031250e+02
1.660000000000000000e+02,1.668649444580078125e+02
1.650000000000000000e+02,1.792214736938476562e+02
1.640000000000000000e+02,1.633617401123046875e+02
1.630000000000000000e+02,1.530194015502929688e+02
1.620000000000000000e+02,1.653752899169921875e+02
1.610000000000000000e+02,1.746041030883789062e+02
1.600000000000000000e+02,1.348171539306640625e+02
1.590000000000000000e+02,1.640867691040039062e+02
1.580000000000000000e+02,1.442871017456054688e+02
1.570000000000000000e+02,1.484055328369140625e+02
1.560000000000000000e+02,1.466282958984375000e+02
1.550000000000000000e+02,1.635830459594726562e+02
1.540000000000000000e+02,1.490780181884765625e+02
1.530000000000000000e+02,1.671488265991210938e+02
1.520000000000000000e+02,1.452434692382812500e+02
1.510000000000000000e+02,1.538525238037109375e+02
1.500000000000000000e+02,1.320266113281250000e+02
1.490000000000000000e+02,1.395083236694335938e+02
1.480000000000000000e+02,1.415812683105468750e+02
1.470000000000000000e+02,1.453193435668945312e+02
1.460000000000000000e+02,1.484399795532226562e+02
1.450000000000000000e+02,1.502673187255859375e+02
1.440000000000000000e+02,1.512357177734375000e+02
1.430000000000000000e+02,1.456391906738281250e+02
1.420000000000000000e+02,1.746325912475585938e+02
1.410000000000000000e+02,1.452906265258789062e+02
1.400000000000000000e+02,1.356280899047851562e+02
1.390000000000000000e+02,1.460392456054687500e+02
1.380000000000000000e+02,1.504189605712890625e+02
1.370000000000000000e+02,1.670564193725585938e+02
1.360000000000000000e+02,1.515746612548828125e+02
1.350000000000000000e+02,1.613508605957031250e+02
1.340000000000000000e+02,1.184780883789062500e+02
1.330000000000000000e+02,1.334707336425781250e+02
1.320000000000000000e+02,1.387417297363281250e+02
1.310000000000000000e+02,1.003059463500976562e+02
1.300000000000000000e+02,1.255946350097656250e+02
1.290000000000000000e+02,1.261043472290039062e+02
1.280000000000000000e+02,1.471288528442382812e+02
1.270000000000000000e+02,1.348891601562500000e+02
1.260000000000000000e+02,1.384718780517578125e+02
1.250000000000000000e+02,1.334834289550781250e+02
1.240000000000000000e+02,1.243282928466796875e+02
1.230000000000000000e+02,1.280471725463867188e+02
1.220000000000000000e+02,1.376064224243164062e+02
1.210000000000000000e+02,1.394279251098632812e+02
1.200000000000000000e+02,1.370125808715820312e+02
1.190000000000000000e+02,1.307535324096679688e+02
1.180000000000000000e+02,1.431192474365234375e+02
1.170000000000000000e+02,1.150644454956054688e+02
1.160000000000000000e+02,1.235543975830078125e+02
1.150000000000000000e+02,1.316672668457031250e+02
1.140000000000000000e+02,1.256953048706054688e+02
1.130000000000000000e+02,1.349250869750976562e+02
1.120000000000000000e+02,1.188457489013671875e+02
1.110000000000000000e+02,1.174263153076171875e+02
1.100000000000000000e+02,1.269753646850585938e+02
1.090000000000000000e+02,1.430259094238281250e+02
1.080000000000000000e+02,1.451216812133789062e+02
1.070000000000000000e+02,1.095708770751953125e+02
1.060000000000000000e+02,1.397232284545898438e+02
1.050000000000000000e+02,1.183221740722656250e+02
1.040000000000000000e+02,1.074761352539062500e+02
1.030000000000000000e+02,1.518186645507812500e+02
1.020000000000000000e+02,1.271925811767578125e+02
1.010000000000000000e+02,1.111533355712890625e+02
1.000000000000000000e+02,1.375706558227539062e+02
